,time,n,max_iter,library,version,np_version
420,6.070000000413245e-07,59948,100,torch,1.4.0,1.19.0
421,9.040000001903081e-07,59948,100,torch,1.4.0,1.19.0
422,1.0100000000790033e-06,59948,100,torch,1.4.0,1.19.0
423,9.499999999995623e-07,59948,100,torch,1.4.0,1.19.0
424,2.283000000158353e-06,59948,100,torch,1.4.0,1.19.0
425,9.439999999472093e-07,59948,100,torch,1.4.0,1.19.0
426,9.420000000037732e-07,59948,100,torch,1.4.0,1.19.0
427,8.760000000940238e-07,59948,100,torch,1.4.0,1.19.0
428,1.9520000000827764e-06,59948,100,torch,1.4.0,1.19.0
429,1.9890000000355457e-06,59948,100,torch,1.4.0,1.19.0
430,9.720000000434936e-07,59948,100,torch,1.4.0,1.19.0
431,9.359999999514201e-07,59948,100,torch,1.4.0,1.19.0
432,1.0140000001879201e-06,59948,100,torch,1.4.0,1.19.0
433,1.2449999999830652e-06,59948,100,torch,1.4.0,1.19.0
434,9.780000000958466e-07,59948,100,torch,1.4.0,1.19.0
435,1.1520000000597719e-06,59948,100,torch,1.4.0,1.19.0
436,1.0280000000140177e-06,59948,100,torch,1.4.0,1.19.0
437,9.739999999869298e-07,59948,100,torch,1.4.0,1.19.0
438,1.0059999999700864e-06,59948,100,torch,1.4.0,1.19.0
439,1.9649999998261336e-06,59948,100,torch,1.4.0,1.19.0
440,1.0430000001449002e-06,59948,100,torch,1.4.0,1.19.0
441,9.430000000865135e-07,59948,100,torch,1.4.0,1.19.0
442,9.75999999930366e-07,59948,100,torch,1.4.0,1.19.0
443,8.929999999462979e-07,59948,100,torch,1.4.0,1.19.0
444,9.999999999177334e-07,59948,100,torch,1.4.0,1.19.0
445,9.389999999775966e-07,59948,100,torch,1.4.0,1.19.0
446,1.035000000149111e-06,59948,100,torch,1.4.0,1.19.0
447,1.07100000001914e-06,59948,100,torch,1.4.0,1.19.0
448,1.0630000000233508e-06,59948,100,torch,1.4.0,1.19.0
449,9.79000000178587e-07,59948,100,torch,1.4.0,1.19.0
450,9.799999998172382e-07,59948,100,torch,1.4.0,1.19.0
451,9.969999998915569e-07,59948,100,torch,1.4.0,1.19.0
452,9.979999999742972e-07,59948,100,torch,1.4.0,1.19.0
453,9.800000000392828e-07,59948,100,torch,1.4.0,1.19.0
454,9.810000001220232e-07,59948,100,torch,1.4.0,1.19.0
455,9.640000000477045e-07,59948,100,torch,1.4.0,1.19.0
456,9.40000000060337e-07,59948,100,torch,1.4.0,1.19.0
457,9.96000000030861e-07,59948,100,torch,1.4.0,1.19.0
458,1.3709999999722555e-06,59948,100,torch,1.4.0,1.19.0
459,1.0909999998975906e-06,59948,100,torch,1.4.0,1.19.0
460,1.085999999927978e-06,59948,100,torch,1.4.0,1.19.0
461,1.8109999999627036e-06,59948,100,torch,1.4.0,1.19.0
462,7.090000000431473e-07,59948,100,torch,1.4.0,1.19.0
463,6.14999999815069e-07,59948,100,torch,1.4.0,1.19.0
464,6.41999999828613e-07,59948,100,torch,1.4.0,1.19.0
465,6.280000000025154e-07,59948,100,torch,1.4.0,1.19.0
466,6.369999998590004e-07,59948,100,torch,1.4.0,1.19.0
467,6.37000000081045e-07,59948,100,torch,1.4.0,1.19.0
468,6.340000000548685e-07,59948,100,torch,1.4.0,1.19.0
469,6.000000001282757e-07,59948,100,torch,1.4.0,1.19.0
470,6.129999998716329e-07,59948,100,torch,1.4.0,1.19.0
471,6.150000000371136e-07,59948,100,torch,1.4.0,1.19.0
472,6.109999999281968e-07,59948,100,torch,1.4.0,1.19.0
473,6.329999999721281e-07,59948,100,torch,1.4.0,1.19.0
474,8.449999999715629e-07,59948,100,torch,1.4.0,1.19.0
475,9.469999999733858e-07,59948,100,torch,1.4.0,1.19.0
476,9.149999999902292e-07,59948,100,torch,1.4.0,1.19.0
477,1.0059999999700864e-06,59948,100,torch,1.4.0,1.19.0
478,9.789999999565424e-07,59948,100,torch,1.4.0,1.19.0
479,9.640000000477045e-07,59948,100,torch,1.4.0,1.19.0
480,9.560000000519153e-07,59948,100,torch,1.4.0,1.19.0
481,1.2599999998919031e-06,59948,100,torch,1.4.0,1.19.0
482,9.700000001000575e-07,59948,100,torch,1.4.0,1.19.0
483,1.0100000000790033e-06,59948,100,torch,1.4.0,1.19.0
484,1.0260000000705816e-06,59948,100,torch,1.4.0,1.19.0
485,9.970000001136015e-07,59948,100,torch,1.4.0,1.19.0
486,1.0329999999836303e-06,59948,100,torch,1.4.0,1.19.0
487,1.0209999998789243e-06,59948,100,torch,1.4.0,1.19.0
488,9.489999999168219e-07,59948,100,torch,1.4.0,1.19.0
489,9.949999999481207e-07,59948,100,torch,1.4.0,1.19.0
490,9.510000000823027e-07,59948,100,torch,1.4.0,1.19.0
491,9.800000000392828e-07,59948,100,torch,1.4.0,1.19.0
492,1.0219999999616647e-06,59948,100,torch,1.4.0,1.19.0
493,9.149999999902292e-07,59948,100,torch,1.4.0,1.19.0
494,9.109999998813123e-07,59948,100,torch,1.4.0,1.19.0
495,7.41000000026304e-07,59948,100,torch,1.4.0,1.19.0
496,7.130000001520642e-07,59948,100,torch,1.4.0,1.19.0
497,6.690000000642016e-07,59948,100,torch,1.4.0,1.19.0
498,6.009999999889715e-07,59948,100,torch,1.4.0,1.19.0
499,6.230000000329028e-07,59948,100,torch,1.4.0,1.19.0
500,9.692999999977303e-06,166810,100,torch,1.4.0,1.19.0
501,2.573000000172243e-06,166810,100,torch,1.4.0,1.19.0
502,1.440000000130226e-06,166810,100,torch,1.4.0,1.19.0
503,1.297000000066717e-06,166810,100,torch,1.4.0,1.19.0
504,1.560999999927759e-06,166810,100,torch,1.4.0,1.19.0
505,1.2390000001527568e-06,166810,100,torch,1.4.0,1.19.0
506,5.937999999927612e-06,166810,100,torch,1.4.0,1.19.0
507,2.810999999880437e-06,166810,100,torch,1.4.0,1.19.0
508,3.1209999999948224e-06,166810,100,torch,1.4.0,1.19.0
509,4.233999999936344e-06,166810,100,torch,1.4.0,1.19.0
510,2.967999999992088e-06,166810,100,torch,1.4.0,1.19.0
511,5.909000000192677e-06,166810,100,torch,1.4.0,1.19.0
512,1.9390000001173746e-06,166810,100,torch,1.4.0,1.19.0
513,1.4379999999647453e-06,166810,100,torch,1.4.0,1.19.0
514,1.2939999998184959e-06,166810,100,torch,1.4.0,1.19.0
515,2.783000000006197e-06,166810,100,torch,1.4.0,1.19.0
516,1.4459999999605344e-06,166810,100,torch,1.4.0,1.19.0
517,2.4750000000572925e-06,166810,100,torch,1.4.0,1.19.0
518,1.566999999980112e-06,166810,100,torch,1.4.0,1.19.0
519,7.699999999832841e-07,166810,100,torch,1.4.0,1.19.0
520,5.870000001628739e-07,166810,100,torch,1.4.0,1.19.0
521,6.179999998412455e-07,166810,100,torch,1.4.0,1.19.0
522,6.070000000413245e-07,166810,100,torch,1.4.0,1.19.0
523,5.889999998842654e-07,166810,100,torch,1.4.0,1.19.0
524,6.020000000717118e-07,166810,100,torch,1.4.0,1.19.0
525,5.839999999146528e-07,166810,100,torch,1.4.0,1.19.0
526,6.109999999281968e-07,166810,100,torch,1.4.0,1.19.0
527,6.830000001123437e-07,166810,100,torch,1.4.0,1.19.0
528,6.409999999679172e-07,166810,100,torch,1.4.0,1.19.0
529,5.939999998538781e-07,166810,100,torch,1.4.0,1.19.0
530,6.070000000413245e-07,166810,100,torch,1.4.0,1.19.0
531,5.880000000235697e-07,166810,100,torch,1.4.0,1.19.0
532,6.159999998978094e-07,166810,100,torch,1.4.0,1.19.0
533,6.120000000109371e-07,166810,100,torch,1.4.0,1.19.0
534,6.049999998758437e-07,166810,100,torch,1.4.0,1.19.0
535,5.880000000235697e-07,166810,100,torch,1.4.0,1.19.0
536,6.459999999375299e-07,166810,100,torch,1.4.0,1.19.0
537,6.099999998454564e-07,166810,100,torch,1.4.0,1.19.0
538,6.030000001544522e-07,166810,100,torch,1.4.0,1.19.0
539,6.500000000464468e-07,166810,100,torch,1.4.0,1.19.0
540,6.129999998716329e-07,166810,100,torch,1.4.0,1.19.0
541,6.04000000015148e-07,166810,100,torch,1.4.0,1.19.0
542,6.009999999889715e-07,166810,100,torch,1.4.0,1.19.0
543,6.409999999679172e-07,166810,100,torch,1.4.0,1.19.0
544,6.140000001764179e-07,166810,100,torch,1.4.0,1.19.0
545,6.169999999805498e-07,166810,100,torch,1.4.0,1.19.0
546,6.109999999281968e-07,166810,100,torch,1.4.0,1.19.0
547,6.130000000936775e-07,166810,100,torch,1.4.0,1.19.0
548,6.200000000067263e-07,166810,100,torch,1.4.0,1.19.0
549,6.10000000067501e-07,166810,100,torch,1.4.0,1.19.0
550,6.409999999679172e-07,166810,100,torch,1.4.0,1.19.0
551,6.089999999847606e-07,166810,100,torch,1.4.0,1.19.0
552,6.380000001637853e-07,166810,100,torch,1.4.0,1.19.0
553,5.929999999931823e-07,166810,100,torch,1.4.0,1.19.0
554,6.099999998454564e-07,166810,100,torch,1.4.0,1.19.0
555,5.949999999366185e-07,166810,100,torch,1.4.0,1.19.0
556,6.180000000632901e-07,166810,100,torch,1.4.0,1.19.0
557,6.070000000413245e-07,166810,100,torch,1.4.0,1.19.0
558,6.620000001511528e-07,166810,100,torch,1.4.0,1.19.0
559,6.129999998716329e-07,166810,100,torch,1.4.0,1.19.0
560,6.150000000371136e-07,166810,100,torch,1.4.0,1.19.0
561,6.079999999020202e-07,166810,100,torch,1.4.0,1.19.0
562,5.969999998800546e-07,166810,100,torch,1.4.0,1.19.0
563,6.109999999281968e-07,166810,100,torch,1.4.0,1.19.0
564,6.199999997846817e-07,166810,100,torch,1.4.0,1.19.0
565,9.380000001169009e-07,166810,100,torch,1.4.0,1.19.0
566,1.7799999998402427e-06,166810,100,torch,1.4.0,1.19.0
567,7.070000000997112e-07,166810,100,torch,1.4.0,1.19.0
568,5.8900000010631e-07,166810,100,torch,1.4.0,1.19.0
569,6.10000000067501e-07,166810,100,torch,1.4.0,1.19.0
570,5.920000001324865e-07,166810,100,torch,1.4.0,1.19.0
571,6.060000001806287e-07,166810,100,torch,1.4.0,1.19.0
572,5.960000000193588e-07,166810,100,torch,1.4.0,1.19.0
573,6.590000001249763e-07,166810,100,torch,1.4.0,1.19.0
574,6.089999999847606e-07,166810,100,torch,1.4.0,1.19.0
575,6.070000000413245e-07,166810,100,torch,1.4.0,1.19.0
576,5.880000000235697e-07,166810,100,torch,1.4.0,1.19.0
577,6.349999999155642e-07,166810,100,torch,1.4.0,1.19.0
578,6.340000000548685e-07,166810,100,torch,1.4.0,1.19.0
579,6.249999999763389e-07,166810,100,torch,1.4.0,1.19.0
580,6.409999999679172e-07,166810,100,torch,1.4.0,1.19.0
581,6.029999999324076e-07,166810,100,torch,1.4.0,1.19.0
582,6.179999998412455e-07,166810,100,torch,1.4.0,1.19.0
583,6.050000000978883e-07,166810,100,torch,1.4.0,1.19.0
584,8.90000000142166e-07,166810,100,torch,1.4.0,1.19.0
585,9.409999999210328e-07,166810,100,torch,1.4.0,1.19.0
586,1.0269999999312773e-06,166810,100,torch,1.4.0,1.19.0
587,9.330000001472882e-07,166810,100,torch,1.4.0,1.19.0
588,9.62999999964964e-07,166810,100,torch,1.4.0,1.19.0
589,9.750000000696701e-07,166810,100,torch,1.4.0,1.19.0
590,9.659999999911406e-07,166810,100,torch,1.4.0,1.19.0
591,9.290000000383714e-07,166810,100,torch,1.4.0,1.19.0
592,8.920000000856021e-07,166810,100,torch,1.4.0,1.19.0
593,1.0219999999616647e-06,166810,100,torch,1.4.0,1.19.0
594,9.890000001178123e-07,166810,100,torch,1.4.0,1.19.0
595,1.0010000000004737e-06,166810,100,torch,1.4.0,1.19.0
596,1.174999999964399e-06,166810,100,torch,1.4.0,1.19.0
597,1.0129999998831352e-06,166810,100,torch,1.4.0,1.19.0
598,9.530000000257388e-07,166810,100,torch,1.4.0,1.19.0
599,7.479999999393527e-07,166810,100,torch,1.4.0,1.19.0
600,7.885000000040776e-06,464158,100,torch,1.4.0,1.19.0
601,1.0470000000317725e-06,464158,100,torch,1.4.0,1.19.0
602,6.690000000642016e-07,464158,100,torch,1.4.0,1.19.0
603,6.299999999459516e-07,464158,100,torch,1.4.0,1.19.0
604,6.429999999113534e-07,464158,100,torch,1.4.0,1.19.0
605,6.20999999867422e-07,464158,100,torch,1.4.0,1.19.0
606,6.390000000244811e-07,464158,100,torch,1.4.0,1.19.0
607,5.970000001020992e-07,464158,100,torch,1.4.0,1.19.0
608,6.189999999239859e-07,464158,100,torch,1.4.0,1.19.0
609,6.37000000081045e-07,464158,100,torch,1.4.0,1.19.0
610,6.189999999239859e-07,464158,100,torch,1.4.0,1.19.0
611,6.359999999983046e-07,464158,100,torch,1.4.0,1.19.0
612,6.259999998370347e-07,464158,100,torch,1.4.0,1.19.0
613,6.059999999585841e-07,464158,100,torch,1.4.0,1.19.0
614,6.519999999898829e-07,464158,100,torch,1.4.0,1.19.0
615,5.970000001020992e-07,464158,100,torch,1.4.0,1.19.0
616,6.410000001899618e-07,464158,100,torch,1.4.0,1.19.0
617,6.349999999155642e-07,464158,100,torch,1.4.0,1.19.0
618,6.249999999763389e-07,464158,100,torch,1.4.0,1.19.0
619,7.330000000305148e-07,464158,100,torch,1.4.0,1.19.0
620,6.210000000894667e-07,464158,100,torch,1.4.0,1.19.0
621,1.066999999910223e-06,464158,100,torch,1.4.0,1.19.0
622,1.037999999953243e-06,464158,100,torch,1.4.0,1.19.0
623,9.320000000645479e-07,464158,100,torch,1.4.0,1.19.0
624,9.609999997994834e-07,464158,100,torch,1.4.0,1.19.0
625,9.299999998990671e-07,464158,100,torch,1.4.0,1.19.0
626,1.002000000083214e-06,464158,100,torch,1.4.0,1.19.0
627,1.0099999998569587e-06,464158,100,torch,1.4.0,1.19.0
628,1.0099999998569587e-06,464158,100,torch,1.4.0,1.19.0
629,9.699999998780129e-07,464158,100,torch,1.4.0,1.19.0
630,2.1450000000644565e-06,464158,100,torch,1.4.0,1.19.0
631,9.52000000165043e-07,464158,100,torch,1.4.0,1.19.0
632,9.620000001042683e-07,464158,100,torch,1.4.0,1.19.0
633,9.530000000257388e-07,464158,100,torch,1.4.0,1.19.0
634,1.1080000001939538e-06,464158,100,torch,1.4.0,1.19.0
635,1.0299999999574538e-06,464158,100,torch,1.4.0,1.19.0
636,1.9209999999603156e-06,464158,100,torch,1.4.0,1.19.0
637,1.0679999999929635e-06,464158,100,torch,1.4.0,1.19.0
638,1.0409999999794195e-06,464158,100,torch,1.4.0,1.19.0
639,9.999999999177334e-07,464158,100,torch,1.4.0,1.19.0
640,9.210000000425822e-07,464158,100,torch,1.4.0,1.19.0
641,9.830000000654593e-07,464158,100,torch,1.4.0,1.19.0
642,2.068999999993437e-06,464158,100,torch,1.4.0,1.19.0
643,1.1499999998942911e-06,464158,100,torch,1.4.0,1.19.0
644,1.0260000000705816e-06,464158,100,torch,1.4.0,1.19.0
645,9.890000001178123e-07,464158,100,torch,1.4.0,1.19.0
646,9.789999999565424e-07,464158,100,torch,1.4.0,1.19.0
647,1.0420000000621599e-06,464158,100,torch,1.4.0,1.19.0
648,9.739999999869298e-07,464158,100,torch,1.4.0,1.19.0
649,9.52000000165043e-07,464158,100,torch,1.4.0,1.19.0
650,7.26000000117466e-07,464158,100,torch,1.4.0,1.19.0
651,5.849999999973932e-07,464158,100,torch,1.4.0,1.19.0
652,6.139999999543733e-07,464158,100,torch,1.4.0,1.19.0
653,6.049999998758437e-07,464158,100,torch,1.4.0,1.19.0
654,6.169999999805498e-07,464158,100,torch,1.4.0,1.19.0
655,6.090000002068052e-07,464158,100,torch,1.4.0,1.19.0
656,6.390000000244811e-07,464158,100,torch,1.4.0,1.19.0
657,6.139999999543733e-07,464158,100,torch,1.4.0,1.19.0
658,9.389999999775966e-07,464158,100,torch,1.4.0,1.19.0
659,1.037999999953243e-06,464158,100,torch,1.4.0,1.19.0
660,1.0249999999878412e-06,464158,100,torch,1.4.0,1.19.0
661,9.83999999926155e-07,464158,100,torch,1.4.0,1.19.0
662,1.0310000000401942e-06,464158,100,torch,1.4.0,1.19.0
663,9.75999999930366e-07,464158,100,torch,1.4.0,1.19.0
664,1.3539999998979368e-06,464158,100,torch,1.4.0,1.19.0
665,1.1970000000083303e-06,464158,100,torch,1.4.0,1.19.0
666,9.930000000046846e-07,464158,100,torch,1.4.0,1.19.0
667,9.659999999911406e-07,464158,100,torch,1.4.0,1.19.0
668,9.590000000780918e-07,464158,100,torch,1.4.0,1.19.0
669,9.510000000823027e-07,464158,100,torch,1.4.0,1.19.0
670,9.659999999911406e-07,464158,100,torch,1.4.0,1.19.0
671,9.930000000046846e-07,464158,100,torch,1.4.0,1.19.0
672,1.0079999999135225e-06,464158,100,torch,1.4.0,1.19.0
673,6.089999999847606e-07,464158,100,torch,1.4.0,1.19.0
674,5.97999999962795e-07,464158,100,torch,1.4.0,1.19.0
675,6.04000000015148e-07,464158,100,torch,1.4.0,1.19.0
676,6.340000000548685e-07,464158,100,torch,1.4.0,1.19.0
677,5.83000000053957e-07,464158,100,torch,1.4.0,1.19.0
678,6.070000000413245e-07,464158,100,torch,1.4.0,1.19.0
679,6.020000000717118e-07,464158,100,torch,1.4.0,1.19.0
680,5.920000001324865e-07,464158,100,torch,1.4.0,1.19.0
681,6.050000000978883e-07,464158,100,torch,1.4.0,1.19.0
682,6.20999999867422e-07,464158,100,torch,1.4.0,1.19.0
683,6.210000000894667e-07,464158,100,torch,1.4.0,1.19.0
684,6.470000000202702e-07,464158,100,torch,1.4.0,1.19.0
685,6.169999999805498e-07,464158,100,torch,1.4.0,1.19.0
686,5.97999999962795e-07,464158,100,torch,1.4.0,1.19.0
687,6.120000000109371e-07,464158,100,torch,1.4.0,1.19.0
688,6.420000000506576e-07,464158,100,torch,1.4.0,1.19.0
689,6.180000000632901e-07,464158,100,torch,1.4.0,1.19.0
690,6.059999999585841e-07,464158,100,torch,1.4.0,1.19.0
691,6.150000000371136e-07,464158,100,torch,1.4.0,1.19.0
692,6.340000000548685e-07,464158,100,torch,1.4.0,1.19.0
693,5.960000000193588e-07,464158,100,torch,1.4.0,1.19.0
694,6.110000001502414e-07,464158,100,torch,1.4.0,1.19.0
695,5.899999999670058e-07,464158,100,torch,1.4.0,1.19.0
696,6.009999999889715e-07,464158,100,torch,1.4.0,1.19.0
697,6.089999999847606e-07,464158,100,torch,1.4.0,1.19.0
698,6.079999999020202e-07,464158,100,torch,1.4.0,1.19.0
699,5.910000000497462e-07,464158,100,torch,1.4.0,1.19.0
700,1.609700000004821e-05,1291549,100,torch,1.4.0,1.19.0
701,4.80500000010764e-06,1291549,100,torch,1.4.0,1.19.0
702,5.097999999925662e-06,1291549,100,torch,1.4.0,1.19.0
703,2.608000000181576e-06,1291549,100,torch,1.4.0,1.19.0
704,1.3729999999156917e-06,1291549,100,torch,1.4.0,1.19.0
705,1.5059999998179308e-06,1291549,100,torch,1.4.0,1.19.0
706,1.276000000105526e-06,1291549,100,torch,1.4.0,1.19.0
707,1.319999999971344e-06,1291549,100,torch,1.4.0,1.19.0
708,1.243000000039629e-06,1291549,100,torch,1.4.0,1.19.0
709,1.3279999999671332e-06,1291549,100,torch,1.4.0,1.19.0
710,1.3370000000456628e-06,1291549,100,torch,1.4.0,1.19.0
711,1.9940000000051583e-06,1291549,100,torch,1.4.0,1.19.0
712,1.3540000001199815e-06,1291549,100,torch,1.4.0,1.19.0
713,1.3789999999680447e-06,1291549,100,torch,1.4.0,1.19.0
714,1.3549999999806772e-06,1291549,100,torch,1.4.0,1.19.0
715,1.338999999989099e-06,1291549,100,torch,1.4.0,1.19.0
716,3.0129999999406465e-06,1291549,100,torch,1.4.0,1.19.0
717,1.7850000000319e-06,1291549,100,torch,1.4.0,1.19.0
718,1.3399999998497947e-06,1291549,100,torch,1.4.0,1.19.0
719,2.193999999899887e-06,1291549,100,torch,1.4.0,1.19.0
720,1.3620000001157706e-06,1291549,100,torch,1.4.0,1.19.0
721,1.2739999999400453e-06,1291549,100,torch,1.4.0,1.19.0
722,1.3490000001503688e-06,1291549,100,torch,1.4.0,1.19.0
723,1.2780000000489622e-06,1291549,100,torch,1.4.0,1.19.0
724,3.215000000000856e-06,1291549,100,torch,1.4.0,1.19.0
725,1.718999999900106e-06,1291549,100,torch,1.4.0,1.19.0
726,2.217000000026559e-06,1291549,100,torch,1.4.0,1.19.0
727,3.277000000023733e-06,1291549,100,torch,1.4.0,1.19.0
728,2.905999999969211e-06,1291549,100,torch,1.4.0,1.19.0
729,1.4609999998693723e-06,1291549,100,torch,1.4.0,1.19.0
730,1.3480000000676284e-06,1291549,100,torch,1.4.0,1.19.0
731,1.3039999999797658e-06,1291549,100,torch,1.4.0,1.19.0
732,1.3130000000582953e-06,1291549,100,torch,1.4.0,1.19.0
733,3.1439999998994494e-06,1291549,100,torch,1.4.0,1.19.0
734,1.9270000000126686e-06,1291549,100,torch,1.4.0,1.19.0
735,9.939999998653803e-07,1291549,100,torch,1.4.0,1.19.0
736,9.809999998999785e-07,1291549,100,torch,1.4.0,1.19.0
737,9.210000000425822e-07,1291549,100,torch,1.4.0,1.19.0
738,1.021000000100969e-06,1291549,100,torch,1.4.0,1.19.0
739,1.0829999999018014e-06,1291549,100,torch,1.4.0,1.19.0
740,9.720000000434936e-07,1291549,100,torch,1.4.0,1.19.0
741,9.83999999926155e-07,1291549,100,torch,1.4.0,1.19.0
742,9.739999999869298e-07,1291549,100,torch,1.4.0,1.19.0
743,9.189999998771015e-07,1291549,100,torch,1.4.0,1.19.0
744,1.0240000001271454e-06,1291549,100,torch,1.4.0,1.19.0
745,9.840000001481997e-07,1291549,100,torch,1.4.0,1.19.0
746,1.0390000000359834e-06,1291549,100,torch,1.4.0,1.19.0
747,1.5190000000053772e-06,1291549,100,torch,1.4.0,1.19.0
748,1.0329999999836303e-06,1291549,100,torch,1.4.0,1.19.0
749,1.0370000000925472e-06,1291549,100,torch,1.4.0,1.19.0
750,1.010999999939699e-06,1291549,100,torch,1.4.0,1.19.0
751,9.660000002131852e-07,1291549,100,torch,1.4.0,1.19.0
752,9.590000000780918e-07,1291549,100,torch,1.4.0,1.19.0
753,1.0040000000266502e-06,1291549,100,torch,1.4.0,1.19.0
754,9.089999999378762e-07,1291549,100,torch,1.4.0,1.19.0
755,9.389999999775966e-07,1291549,100,torch,1.4.0,1.19.0
756,1.0590000001364785e-06,1291549,100,torch,1.4.0,1.19.0
757,2.6140000000118846e-06,1291549,100,torch,1.4.0,1.19.0
758,1.0619999999406105e-06,1291549,100,torch,1.4.0,1.19.0
759,1.0359999997877622e-06,1291549,100,torch,1.4.0,1.19.0
760,1.0010000000004737e-06,1291549,100,torch,1.4.0,1.19.0
761,9.979999999742972e-07,1291549,100,torch,1.4.0,1.19.0
762,9.75999999930366e-07,1291549,100,torch,1.4.0,1.19.0
763,9.560000000519153e-07,1291549,100,torch,1.4.0,1.19.0
764,9.979999999742972e-07,1291549,100,torch,1.4.0,1.19.0
765,1.0429999999228556e-06,1291549,100,torch,1.4.0,1.19.0
766,9.630000001870087e-07,1291549,100,torch,1.4.0,1.19.0
767,1.0200000000182285e-06,1291549,100,torch,1.4.0,1.19.0
768,1.6520000001296609e-06,1291549,100,torch,1.4.0,1.19.0
769,7.000000001866624e-07,1291549,100,torch,1.4.0,1.19.0
770,6.130000000936775e-07,1291549,100,torch,1.4.0,1.19.0
771,6.089999999847606e-07,1291549,100,torch,1.4.0,1.19.0
772,6.060000001806287e-07,1291549,100,torch,1.4.0,1.19.0
773,6.439999999940937e-07,1291549,100,torch,1.4.0,1.19.0
774,9.379999998948563e-07,1291549,100,torch,1.4.0,1.19.0
775,9.570000001346557e-07,1291549,100,torch,1.4.0,1.19.0
776,9.380000001169009e-07,1291549,100,torch,1.4.0,1.19.0
777,9.420000000037732e-07,1291549,100,torch,1.4.0,1.19.0
778,9.439999999472093e-07,1291549,100,torch,1.4.0,1.19.0
779,9.949999999481207e-07,1291549,100,torch,1.4.0,1.19.0
780,1.2779999998269176e-06,1291549,100,torch,1.4.0,1.19.0
781,1.0120000000224394e-06,1291549,100,torch,1.4.0,1.19.0
782,9.530000000257388e-07,1291549,100,torch,1.4.0,1.19.0
783,9.109999998813123e-07,1291549,100,torch,1.4.0,1.19.0
784,9.690000000173171e-07,1291549,100,torch,1.4.0,1.19.0
785,8.680000000982346e-07,1291549,100,torch,1.4.0,1.19.0
786,9.700000001000575e-07,1291549,100,torch,1.4.0,1.19.0
787,1.0089999999962629e-06,1291549,100,torch,1.4.0,1.19.0
788,1.0459999999490321e-06,1291549,100,torch,1.4.0,1.19.0
789,1.2120000001392128e-06,1291549,100,torch,1.4.0,1.19.0
790,1.13900000009437e-06,1291549,100,torch,1.4.0,1.19.0
791,1.0139999999658755e-06,1291549,100,torch,1.4.0,1.19.0
792,1.010999999939699e-06,1291549,100,torch,1.4.0,1.19.0
793,9.749999998476255e-07,1291549,100,torch,1.4.0,1.19.0
794,9.619999998822237e-07,1291549,100,torch,1.4.0,1.19.0
795,1.0580000000537382e-06,1291549,100,torch,1.4.0,1.19.0
796,9.889999998957677e-07,1291549,100,torch,1.4.0,1.19.0
797,9.290000000383714e-07,1291549,100,torch,1.4.0,1.19.0
798,1.0660000000495273e-06,1291549,100,torch,1.4.0,1.19.0
799,9.260000000121948e-07,1291549,100,torch,1.4.0,1.19.0
800,1.0037999999656932e-05,3593813,100,torch,1.4.0,1.19.0
801,1.0269999997092327e-06,3593813,100,torch,1.4.0,1.19.0
802,7.029999999907943e-07,3593813,100,torch,1.4.0,1.19.0
803,7.32000000169819e-07,3593813,100,torch,1.4.0,1.19.0
804,6.529999998505787e-07,3593813,100,torch,1.4.0,1.19.0
805,6.429999999113534e-07,3593813,100,torch,1.4.0,1.19.0
806,6.53999999933319e-07,3593813,100,torch,1.4.0,1.19.0
807,6.379999999417407e-07,3593813,100,torch,1.4.0,1.19.0
808,6.309999998066473e-07,3593813,100,torch,1.4.0,1.19.0
809,6.550000000160594e-07,3593813,100,torch,1.4.0,1.19.0
810,6.489999999637064e-07,3593813,100,torch,1.4.0,1.19.0
811,6.08999999762716e-07,3593813,100,torch,1.4.0,1.19.0
812,6.070000000413245e-07,3593813,100,torch,1.4.0,1.19.0
813,6.350000001376088e-07,3593813,100,torch,1.4.0,1.19.0
814,6.109999999281968e-07,3593813,100,torch,1.4.0,1.19.0
815,6.08999999762716e-07,3593813,100,torch,1.4.0,1.19.0
816,5.849999999973932e-07,3593813,100,torch,1.4.0,1.19.0
817,6.489999999637064e-07,3593813,100,torch,1.4.0,1.19.0
818,6.009999999889715e-07,3593813,100,torch,1.4.0,1.19.0
819,6.120000000109371e-07,3593813,100,torch,1.4.0,1.19.0
820,6.460000001595745e-07,3593813,100,torch,1.4.0,1.19.0
821,6.380000003858299e-07,3593813,100,torch,1.4.0,1.19.0
822,6.180000000632901e-07,3593813,100,torch,1.4.0,1.19.0
823,6.109999999281968e-07,3593813,100,torch,1.4.0,1.19.0
824,6.20999999867422e-07,3593813,100,torch,1.4.0,1.19.0
825,6.150000002591582e-07,3593813,100,torch,1.4.0,1.19.0
826,6.439999999940937e-07,3593813,100,torch,1.4.0,1.19.0
827,6.05000000319933e-07,3593813,100,torch,1.4.0,1.19.0
828,6.079999996799756e-07,3593813,100,torch,1.4.0,1.19.0
829,5.920000001324865e-07,3593813,100,torch,1.4.0,1.19.0
830,6.140000001764179e-07,3593813,100,torch,1.4.0,1.19.0
831,6.280000000025154e-07,3593813,100,torch,1.4.0,1.19.0
832,6.14999999815069e-07,3593813,100,torch,1.4.0,1.19.0
833,6.080000001240649e-07,3593813,100,torch,1.4.0,1.19.0
834,5.940000002979673e-07,3593813,100,torch,1.4.0,1.19.0
835,6.500000000464468e-07,3593813,100,torch,1.4.0,1.19.0
