,library,max_iter,n,time
179,tensorflow,100,2782,0.0004899501800537109
180,tensorflow,100,2782,0.0003879070281982422
181,tensorflow,100,2782,0.0005462169647216797
182,tensorflow,100,2782,0.0005068778991699219
183,tensorflow,100,2782,0.0008027553558349609
184,tensorflow,100,2782,0.0005769729614257812
185,tensorflow,100,2782,0.00042700767517089844
186,tensorflow,100,2782,0.00025916099548339844
187,tensorflow,100,2782,0.00019025802612304688
188,tensorflow,100,2782,0.0001811981201171875
189,tensorflow,100,2782,0.00016999244689941406
190,tensorflow,100,2782,0.00016808509826660156
191,tensorflow,100,2782,0.0002970695495605469
192,tensorflow,100,2782,0.00032782554626464844
193,tensorflow,100,2782,0.0003809928894042969
194,tensorflow,100,2782,0.0002589225769042969
195,tensorflow,100,2782,0.000225067138671875
196,tensorflow,100,2782,0.00019788742065429688
197,tensorflow,100,2782,0.00018787384033203125
198,tensorflow,100,2782,0.0002281665802001953
199,tensorflow,100,2782,0.0001609325408935547
200,tensorflow,100,7742,0.0002391338348388672
201,tensorflow,100,7742,0.0001971721649169922
202,tensorflow,100,7742,0.00014400482177734375
203,tensorflow,100,7742,0.00016427040100097656
204,tensorflow,100,7742,0.00022220611572265625
205,tensorflow,100,7742,0.00026416778564453125
206,tensorflow,100,7742,0.00026106834411621094
207,tensorflow,100,7742,0.00016498565673828125
208,tensorflow,100,7742,0.00014901161193847656
209,tensorflow,100,7742,0.0003857612609863281
210,tensorflow,100,7742,0.0012612342834472656
211,tensorflow,100,7742,0.001968860626220703
212,tensorflow,100,7742,0.0006160736083984375
213,tensorflow,100,7742,0.0003631114959716797
214,tensorflow,100,7742,0.0003561973571777344
215,tensorflow,100,7742,0.0003972053527832031
216,tensorflow,100,7742,0.00031185150146484375
217,tensorflow,100,7742,0.0002892017364501953
218,tensorflow,100,7742,0.0002677440643310547
219,tensorflow,100,7742,0.0002110004425048828
220,tensorflow,100,7742,0.00044989585876464844
221,tensorflow,100,7742,0.0006477832794189453
222,tensorflow,100,7742,0.0006978511810302734
223,tensorflow,100,7742,0.0005259513854980469
224,tensorflow,100,7742,0.0004868507385253906
225,tensorflow,100,7742,0.0015110969543457031
226,tensorflow,100,7742,0.0019960403442382812
227,tensorflow,100,7742,0.0008399486541748047
228,tensorflow,100,7742,0.0004169940948486328
229,tensorflow,100,7742,0.0004918575286865234
230,tensorflow,100,7742,0.00026702880859375
231,tensorflow,100,7742,0.00031685829162597656
232,tensorflow,100,7742,0.0002079010009765625
233,tensorflow,100,7742,0.00025916099548339844
234,tensorflow,100,7742,0.0007948875427246094
235,tensorflow,100,7742,0.0013420581817626953
236,tensorflow,100,7742,0.0006210803985595703
237,tensorflow,100,7742,0.00047326087951660156
238,tensorflow,100,7742,0.0002758502960205078
239,tensorflow,100,7742,0.0003190040588378906
240,tensorflow,100,7742,0.0002779960632324219
241,tensorflow,100,7742,0.0004410743713378906
242,tensorflow,100,7742,0.000392913818359375
243,tensorflow,100,7742,0.00044274330139160156
244,tensorflow,100,7742,0.0002980232238769531
245,tensorflow,100,7742,0.0003809928894042969
246,tensorflow,100,7742,0.0003018379211425781
247,tensorflow,100,7742,0.0002899169921875
248,tensorflow,100,7742,0.0003921985626220703
249,tensorflow,100,7742,0.0002448558807373047
250,tensorflow,100,7742,0.0005481243133544922
251,tensorflow,100,7742,0.0003762245178222656
252,tensorflow,100,7742,0.00046515464782714844
253,tensorflow,100,7742,0.000225067138671875
254,tensorflow,100,7742,0.00020694732666015625
255,tensorflow,100,7742,0.00020623207092285156
256,tensorflow,100,7742,0.0002048015594482422
257,tensorflow,100,7742,0.0002219676971435547
258,tensorflow,100,7742,0.0002560615539550781
259,tensorflow,100,7742,0.0002589225769042969
260,tensorflow,100,7742,0.0002429485321044922
261,tensorflow,100,7742,0.00022602081298828125
262,tensorflow,100,7742,0.00021004676818847656
263,tensorflow,100,7742,0.000209808349609375
264,tensorflow,100,7742,0.0002789497375488281
265,tensorflow,100,7742,0.00020599365234375
266,tensorflow,100,7742,0.0001690387725830078
267,tensorflow,100,7742,0.00017690658569335938
268,tensorflow,100,7742,0.0004451274871826172
269,tensorflow,100,7742,0.00015807151794433594
270,tensorflow,100,7742,0.000202178955078125
271,tensorflow,100,7742,0.00019931793212890625
272,tensorflow,100,7742,0.0001552104949951172
273,tensorflow,100,7742,0.0002319812774658203
274,tensorflow,100,7742,0.00017499923706054688
275,tensorflow,100,7742,0.0001761913299560547
276,tensorflow,100,7742,0.00017905235290527344
277,tensorflow,100,7742,0.00017881393432617188
278,tensorflow,100,7742,0.0001537799835205078
279,tensorflow,100,7742,0.00015783309936523438
280,tensorflow,100,7742,0.0001850128173828125
281,tensorflow,100,7742,0.00018715858459472656
282,tensorflow,100,7742,0.00014019012451171875
283,tensorflow,100,7742,0.00018715858459472656
284,tensorflow,100,7742,0.00015687942504882812
285,tensorflow,100,7742,0.00014090538024902344
286,tensorflow,100,7742,0.0001761913299560547
287,tensorflow,100,7742,0.00014901161193847656
288,tensorflow,100,7742,0.0002071857452392578
289,tensorflow,100,7742,0.0002009868621826172
290,tensorflow,100,7742,0.0001590251922607422
291,tensorflow,100,7742,0.00022220611572265625
292,tensorflow,100,7742,0.00036597251892089844
293,tensorflow,100,7742,0.000270843505859375
294,tensorflow,100,7742,0.00021910667419433594
295,tensorflow,100,7742,0.00017189979553222656
296,tensorflow,100,7742,0.00024008750915527344
297,tensorflow,100,7742,0.0005350112915039062
298,tensorflow,100,7742,0.00031375885009765625
299,tensorflow,100,7742,0.0001800060272216797
300,tensorflow,100,21544,0.0002911090850830078
301,tensorflow,100,21544,0.00015592575073242188
302,tensorflow,100,21544,0.00017595291137695312
303,tensorflow,100,21544,0.00014400482177734375
304,tensorflow,100,21544,0.00022101402282714844
305,tensorflow,100,21544,0.000179290771484375
306,tensorflow,100,21544,0.00017404556274414062
307,tensorflow,100,21544,0.00015687942504882812
308,tensorflow,100,21544,0.00019097328186035156
309,tensorflow,100,21544,0.00019788742065429688
310,tensorflow,100,21544,0.00019884109497070312
311,tensorflow,100,21544,0.00017690658569335938
312,tensorflow,100,21544,0.0001418590545654297
313,tensorflow,100,21544,0.00016999244689941406
314,tensorflow,100,21544,0.0001709461212158203
315,tensorflow,100,21544,0.00021028518676757812
316,tensorflow,100,21544,0.00021719932556152344
317,tensorflow,100,21544,0.0002949237823486328
318,tensorflow,100,21544,0.00022292137145996094
319,tensorflow,100,21544,0.00024199485778808594
320,tensorflow,100,21544,0.00015997886657714844
321,tensorflow,100,21544,0.00017523765563964844
322,tensorflow,100,21544,0.0001697540283203125
323,tensorflow,100,21544,0.00023293495178222656
324,tensorflow,100,21544,0.00022363662719726562
325,tensorflow,100,21544,0.00020313262939453125
326,tensorflow,100,21544,0.00023508071899414062
327,tensorflow,100,21544,0.0002739429473876953
328,tensorflow,100,21544,0.00026702880859375
329,tensorflow,100,21544,0.00026702880859375
330,tensorflow,100,21544,0.00025200843811035156
331,tensorflow,100,21544,0.0002338886260986328
332,tensorflow,100,21544,0.0003190040588378906
333,tensorflow,100,21544,0.0003769397735595703
334,tensorflow,100,21544,0.0003120899200439453
335,tensorflow,100,21544,0.0002620220184326172
336,tensorflow,100,21544,0.00026607513427734375
337,tensorflow,100,21544,0.0002560615539550781
338,tensorflow,100,21544,0.0002589225769042969
339,tensorflow,100,21544,0.00038504600524902344
340,tensorflow,100,21544,0.00026798248291015625
341,tensorflow,100,21544,0.00025200843811035156
342,tensorflow,100,21544,0.000263214111328125
343,tensorflow,100,21544,0.00023984909057617188
344,tensorflow,100,21544,0.0003058910369873047
345,tensorflow,100,21544,0.0003509521484375
346,tensorflow,100,21544,0.0002980232238769531
347,tensorflow,100,21544,0.0004570484161376953
348,tensorflow,100,21544,0.00019502639770507812
349,tensorflow,100,21544,0.00019812583923339844
350,tensorflow,100,21544,0.0002262592315673828
351,tensorflow,100,21544,0.0001938343048095703
352,tensorflow,100,21544,0.00019502639770507812
353,tensorflow,100,21544,0.0001862049102783203
354,tensorflow,100,21544,0.00014519691467285156
355,tensorflow,100,21544,0.00018095970153808594
356,tensorflow,100,21544,0.0001437664031982422
357,tensorflow,100,21544,0.0002162456512451172
358,tensorflow,100,21544,0.0001952648162841797
359,tensorflow,100,21544,0.00015091896057128906
360,tensorflow,100,21544,0.00017380714416503906
361,tensorflow,100,21544,0.00018095970153808594
362,tensorflow,100,21544,0.00019025802612304688
363,tensorflow,100,21544,0.00014901161193847656
364,tensorflow,100,21544,0.00015115737915039062
365,tensorflow,100,21544,0.00017213821411132812
366,tensorflow,100,21544,0.0001850128173828125
367,tensorflow,100,21544,0.000186920166015625
368,tensorflow,100,21544,0.00014495849609375
369,tensorflow,100,21544,0.00019502639770507812
370,tensorflow,100,21544,0.0002040863037109375
371,tensorflow,100,21544,0.0002181529998779297
372,tensorflow,100,21544,0.0002620220184326172
373,tensorflow,100,21544,0.0003650188446044922
374,tensorflow,100,21544,0.00015091896057128906
375,tensorflow,100,21544,0.0002779960632324219
376,tensorflow,100,21544,0.00025200843811035156
377,tensorflow,100,21544,0.00021314620971679688
378,tensorflow,100,21544,0.0001919269561767578
379,tensorflow,100,21544,0.00022101402282714844
380,tensorflow,100,21544,0.00018668174743652344
381,tensorflow,100,21544,0.0002009868621826172
382,tensorflow,100,21544,0.0002522468566894531
383,tensorflow,100,21544,0.0002949237823486328
384,tensorflow,100,21544,0.00023889541625976562
385,tensorflow,100,21544,0.0002300739288330078
386,tensorflow,100,21544,0.0002460479736328125
387,tensorflow,100,21544,0.0002110004425048828
388,tensorflow,100,21544,0.0001938343048095703
389,tensorflow,100,21544,0.0002110004425048828
390,tensorflow,100,21544,0.00015091896057128906
391,tensorflow,100,21544,0.00023102760314941406
392,tensorflow,100,21544,0.00022292137145996094
393,tensorflow,100,21544,0.0002048015594482422
394,tensorflow,100,21544,0.00019621849060058594
395,tensorflow,100,21544,0.0002942085266113281
396,tensorflow,100,21544,0.00021314620971679688
397,tensorflow,100,21544,0.0001938343048095703
398,tensorflow,100,21544,0.0003001689910888672
399,tensorflow,100,21544,0.00020885467529296875
400,tensorflow,100,59948,0.00037097930908203125
401,tensorflow,100,59948,0.0002739429473876953
402,tensorflow,100,59948,0.00023174285888671875
403,tensorflow,100,59948,0.00021576881408691406
404,tensorflow,100,59948,0.0001919269561767578
405,tensorflow,100,59948,0.00018215179443359375
406,tensorflow,100,59948,0.000186920166015625
407,tensorflow,100,59948,0.0002570152282714844
408,tensorflow,100,59948,0.000270843505859375
409,tensorflow,100,59948,0.00025391578674316406
410,tensorflow,100,59948,0.0002658367156982422
411,tensorflow,100,59948,0.0002219676971435547
412,tensorflow,100,59948,0.000225067138671875
413,tensorflow,100,59948,0.00020575523376464844
414,tensorflow,100,59948,0.0001728534698486328
415,tensorflow,100,59948,0.0002219676971435547
416,tensorflow,100,59948,0.00016689300537109375
417,tensorflow,100,59948,0.00020885467529296875
418,tensorflow,100,59948,0.0003788471221923828
419,tensorflow,100,59948,0.0002639293670654297
420,tensorflow,100,59948,0.0002307891845703125
421,tensorflow,100,59948,0.00040340423583984375
422,tensorflow,100,59948,0.0002281665802001953
423,tensorflow,100,59948,0.0003859996795654297
424,tensorflow,100,59948,0.00022101402282714844
425,tensorflow,100,59948,0.00021314620971679688
426,tensorflow,100,59948,0.0002040863037109375
427,tensorflow,100,59948,0.0002200603485107422
428,tensorflow,100,59948,0.00039315223693847656
429,tensorflow,100,59948,0.00019097328186035156
430,tensorflow,100,59948,0.00023436546325683594
431,tensorflow,100,59948,0.00024008750915527344
432,tensorflow,100,59948,0.0005941390991210938
433,tensorflow,100,59948,0.00020813941955566406
434,tensorflow,100,59948,0.00021505355834960938
435,tensorflow,100,59948,0.00023102760314941406
436,tensorflow,100,59948,0.0002090930938720703
437,tensorflow,100,59948,0.00016808509826660156
438,tensorflow,100,59948,0.00024509429931640625
439,tensorflow,100,59948,0.0005381107330322266
440,tensorflow,100,59948,0.00021505355834960938
441,tensorflow,100,59948,0.00017499923706054688
442,tensorflow,100,59948,0.00023293495178222656
443,tensorflow,100,59948,0.00026702880859375
444,tensorflow,100,59948,0.00025391578674316406
445,tensorflow,100,59948,0.0002543926239013672
446,tensorflow,100,59948,0.00019812583923339844
447,tensorflow,100,59948,0.0002269744873046875
448,tensorflow,100,59948,0.0001857280731201172
449,tensorflow,100,59948,0.0002079010009765625
450,tensorflow,100,59948,0.00019884109497070312
451,tensorflow,100,59948,0.00019884109497070312
452,tensorflow,100,59948,0.0001926422119140625
453,tensorflow,100,59948,0.00016999244689941406
454,tensorflow,100,59948,0.00022482872009277344
455,tensorflow,100,59948,0.00022602081298828125
456,tensorflow,100,59948,0.0002110004425048828
457,tensorflow,100,59948,0.00017118453979492188
458,tensorflow,100,59948,0.0002658367156982422
459,tensorflow,100,59948,0.00021600723266601562
460,tensorflow,100,59948,0.00019216537475585938
461,tensorflow,100,59948,0.00021767616271972656
462,tensorflow,100,59948,0.000209808349609375
463,tensorflow,100,59948,0.0003070831298828125
464,tensorflow,100,59948,0.000324249267578125
465,tensorflow,100,59948,0.00022983551025390625
466,tensorflow,100,59948,0.0002429485321044922
467,tensorflow,100,59948,0.0002269744873046875
468,tensorflow,100,59948,0.0001957416534423828
469,tensorflow,100,59948,0.00024390220642089844
470,tensorflow,100,59948,0.0002200603485107422
471,tensorflow,100,59948,0.00020503997802734375
472,tensorflow,100,59948,0.00024390220642089844
473,tensorflow,100,59948,0.0002048015594482422
474,tensorflow,100,59948,0.00019407272338867188
475,tensorflow,100,59948,0.000247955322265625
476,tensorflow,100,59948,0.0002789497375488281
477,tensorflow,100,59948,0.0002498626708984375
478,tensorflow,100,59948,0.0002040863037109375
479,tensorflow,100,59948,0.00018906593322753906
480,tensorflow,100,59948,0.00024199485778808594
481,tensorflow,100,59948,0.00023293495178222656
482,tensorflow,100,59948,0.0002181529998779297
483,tensorflow,100,59948,0.00025916099548339844
484,tensorflow,100,59948,0.0002810955047607422
485,tensorflow,100,59948,0.0002818107604980469
486,tensorflow,100,59948,0.0004029273986816406
487,tensorflow,100,59948,0.00044417381286621094
488,tensorflow,100,59948,0.00028705596923828125
489,tensorflow,100,59948,0.0003578662872314453
490,tensorflow,100,59948,0.0003409385681152344
491,tensorflow,100,59948,0.0003230571746826172
492,tensorflow,100,59948,0.00029277801513671875
493,tensorflow,100,59948,0.00030112266540527344
494,tensorflow,100,59948,0.0002849102020263672
495,tensorflow,100,59948,0.00032210350036621094
496,tensorflow,100,59948,0.0003209114074707031
497,tensorflow,100,59948,0.0005390644073486328
498,tensorflow,100,59948,0.0004279613494873047
499,tensorflow,100,59948,0.0004200935363769531
500,tensorflow,100,166810,0.000576019287109375
501,tensorflow,100,166810,0.0005090236663818359
502,tensorflow,100,166810,0.0004220008850097656
503,tensorflow,100,166810,0.0005900859832763672
504,tensorflow,100,166810,0.0006451606750488281
505,tensorflow,100,166810,0.0004639625549316406
506,tensorflow,100,166810,0.0004379749298095703
507,tensorflow,100,166810,0.0004298686981201172
508,tensorflow,100,166810,0.000431060791015625
509,tensorflow,100,166810,0.0005071163177490234
510,tensorflow,100,166810,0.000492095947265625
511,tensorflow,100,166810,0.0005970001220703125
512,tensorflow,100,166810,0.00047898292541503906
513,tensorflow,100,166810,0.0004248619079589844
514,tensorflow,100,166810,0.0006451606750488281
515,tensorflow,100,166810,0.0004470348358154297
516,tensorflow,100,166810,0.0004630088806152344
517,tensorflow,100,166810,0.00043392181396484375
518,tensorflow,100,166810,0.0004322528839111328
519,tensorflow,100,166810,0.0005061626434326172
520,tensorflow,100,166810,0.00046372413635253906
521,tensorflow,100,166810,0.0004291534423828125
522,tensorflow,100,166810,0.0004401206970214844
523,tensorflow,100,166810,0.00039005279541015625
524,tensorflow,100,166810,0.0004668235778808594
525,tensorflow,100,166810,0.0004048347473144531
526,tensorflow,100,166810,0.0006551742553710938
527,tensorflow,100,166810,0.00037288665771484375
528,tensorflow,100,166810,0.00045013427734375
529,tensorflow,100,166810,0.0003871917724609375
530,tensorflow,100,166810,0.0003829002380371094
531,tensorflow,100,166810,0.0004088878631591797
532,tensorflow,100,166810,0.0004138946533203125
533,tensorflow,100,166810,0.00042700767517089844
534,tensorflow,100,166810,0.0004222393035888672
535,tensorflow,100,166810,0.0004611015319824219
536,tensorflow,100,166810,0.0004329681396484375
537,tensorflow,100,166810,0.0004410743713378906
538,tensorflow,100,166810,0.00045609474182128906
539,tensorflow,100,166810,0.0004048347473144531
540,tensorflow,100,166810,0.00043392181396484375
541,tensorflow,100,166810,0.0005323886871337891
542,tensorflow,100,166810,0.00047779083251953125
543,tensorflow,100,166810,0.0004520416259765625
544,tensorflow,100,166810,0.0007219314575195312
545,tensorflow,100,166810,0.0006451606750488281
546,tensorflow,100,166810,0.0004630088806152344
547,tensorflow,100,166810,0.0004661083221435547
548,tensorflow,100,166810,0.0004410743713378906
549,tensorflow,100,166810,0.0004107952117919922
550,tensorflow,100,166810,0.0004401206970214844
551,tensorflow,100,166810,0.0004642009735107422
552,tensorflow,100,166810,0.0005249977111816406
553,tensorflow,100,166810,0.0006759166717529297
554,tensorflow,100,166810,0.0004322528839111328
555,tensorflow,100,166810,0.0004150867462158203
556,tensorflow,100,166810,0.0005540847778320312
557,tensorflow,100,166810,0.0004961490631103516
558,tensorflow,100,166810,0.000560760498046875
559,tensorflow,100,166810,0.0005121231079101562
560,tensorflow,100,166810,0.0004029273986816406
561,tensorflow,100,166810,0.0004429817199707031
562,tensorflow,100,166810,0.0004949569702148438
563,tensorflow,100,166810,0.000492095947265625
564,tensorflow,100,166810,0.0005581378936767578
565,tensorflow,100,166810,0.0004868507385253906
566,tensorflow,100,166810,0.0004658699035644531
567,tensorflow,100,166810,0.0004942417144775391
568,tensorflow,100,166810,0.0004401206970214844
569,tensorflow,100,166810,0.00046706199645996094
570,tensorflow,100,166810,0.0004210472106933594
571,tensorflow,100,166810,0.00043320655822753906
572,tensorflow,100,166810,0.0004019737243652344
573,tensorflow,100,166810,0.00041294097900390625
574,tensorflow,100,166810,0.0006527900695800781
575,tensorflow,100,166810,0.000698089599609375
576,tensorflow,100,166810,0.0004630088806152344
577,tensorflow,100,166810,0.0005099773406982422
578,tensorflow,100,166810,0.0006120204925537109
579,tensorflow,100,166810,0.0004849433898925781
580,tensorflow,100,166810,0.0004630088806152344
581,tensorflow,100,166810,0.0005269050598144531
582,tensorflow,100,166810,0.00041103363037109375
583,tensorflow,100,166810,0.0006499290466308594
584,tensorflow,100,166810,0.000621795654296875
585,tensorflow,100,166810,0.00045299530029296875
586,tensorflow,100,166810,0.0004220008850097656
587,tensorflow,100,166810,0.0004363059997558594
588,tensorflow,100,166810,0.0004391670227050781
589,tensorflow,100,166810,0.00066375732421875
590,tensorflow,100,166810,0.0006122589111328125
591,tensorflow,100,166810,0.0006899833679199219
592,tensorflow,100,166810,0.0005533695220947266
593,tensorflow,100,166810,0.0004391670227050781
594,tensorflow,100,166810,0.0004930496215820312
595,tensorflow,100,166810,0.0005261898040771484
596,tensorflow,100,166810,0.0005970001220703125
597,tensorflow,100,166810,0.00046181678771972656
598,tensorflow,100,166810,0.0005908012390136719
599,tensorflow,100,166810,0.0004532337188720703
600,tensorflow,100,464158,0.0008089542388916016
601,tensorflow,100,464158,0.0007989406585693359
602,tensorflow,100,464158,0.0007181167602539062
603,tensorflow,100,464158,0.0006978511810302734
604,tensorflow,100,464158,0.0008740425109863281
605,tensorflow,100,464158,0.0008740425109863281
606,tensorflow,100,464158,0.0007281303405761719
607,tensorflow,100,464158,0.0007610321044921875
