,time,n,max_iter,library,version,np_version
89,2.2609999996703323e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
90,2.2729999997750383e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
91,2.2499999996483666e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
92,2.2370000003490986e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
93,2.2460000002055835e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
94,2.208000000614163e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
95,2.482999999386948e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
96,2.347999999763317e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
97,2.2880000001279654e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
98,2.2739999998577787e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
99,2.268000000249515e-06,1000,100,tensorflow-eager,2.2.0,1.19.0
100,3.3317999999837866e-05,2782,100,tensorflow-eager,2.2.0,1.19.0
101,7.3689999995352196e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
102,4.51499999964966e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
103,3.148000000230411e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
104,2.9789999995699645e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
105,2.979000000458143e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
106,3.2739999999975566e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
107,3.0269999999887887e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
108,2.958999999691514e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
109,2.897999999973422e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
110,3.91799999999165e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
111,4.896000000087497e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
112,4.854000000165115e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
113,4.983000000180482e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
114,4.718999999653306e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
115,4.697999999692115e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
116,4.663000000348916e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
117,4.883000000788229e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
118,5.666999999931477e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
119,4.468999999396317e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
120,4.465999999148096e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
121,4.537999999776332e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
122,4.823000000264699e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
123,4.623999999786577e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
124,4.2709999998891135e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
125,4.659000000017954e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
126,6.128999999965856e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
127,4.745000000028199e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
128,4.5710000007304075e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
129,3.43499999999608e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
130,2.976000000209922e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
131,2.8409999996981128e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
132,2.8729999996812694e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
133,2.795000000332948e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
134,2.9059999997471664e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
135,2.8240000000678833e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
136,2.8679999992675675e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
137,2.786000000476463e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
138,2.79699999961025e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
139,2.7710000001235358e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
140,2.847000000194555e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
141,3.1439999998994494e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
142,3.3339999996329084e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
143,3.937999999870101e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
144,2.9809999997354453e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
145,2.840000000503551e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
146,4.714000000127783e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
147,5.896000000227275e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
148,5.6239999999263546e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
149,4.425000000196633e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
150,4.45800000026253e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
151,4.421999999948412e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
152,4.407999999678225e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
153,5.751999999858981e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
154,4.501999999462214e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
155,4.885000000065531e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
156,4.5879999994724585e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
157,4.443999999992343e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
158,4.560999999903004e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
159,4.545000000355515e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
160,4.547000000520995e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
161,8.753000000361055e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
162,5.2049999998970975e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
163,4.600000000465343e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
164,4.779000000176836e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
165,4.402000000069961e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
166,4.506000000681354e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
167,4.429999999722156e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
168,6.005999999558753e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
169,4.892000000644714e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
170,6.586000000474712e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
171,4.742999999862718e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
172,4.510000000124137e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
173,4.106999999642369e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
174,4.143999999151049e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
175,4.353000000456575e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
176,3.115999999359076e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
177,3.932999999456399e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
178,3.522000000089065e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
179,4.716000000293263e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
180,4.660000000100695e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
181,4.754999999967424e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
182,4.699999999857596e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
183,4.8790000004572676e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
184,4.716000000293263e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
185,4.426999999473935e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
186,4.4639999998707935e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
187,4.740999999697237e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
188,3.958999999831292e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
189,4.26600000036359e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
190,3.829999999815925e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
191,3.0429999995362778e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
192,2.9839999999836664e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
193,2.883999999703235e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
194,3.0060000000275977e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
195,5.4309999999446745e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
196,3.6139999997075734e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
197,4.597000000217122e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
198,3.0930000001205826e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
199,3.245999999457183e-06,2782,100,tensorflow-eager,2.2.0,1.19.0
200,1.5637999999817964e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
201,9.719999999546758e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
202,7.592999999417316e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
203,7.4970000003560244e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
204,6.436999999692716e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
205,6.362999999787178e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
206,6.21299999981062e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
207,6.242999999628296e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
208,6.11699999986115e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
209,6.242000000433734e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
210,6.725999999623866e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
211,6.3770000000573646e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
212,6.2170000001415815e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
213,6.284000000356116e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
214,7.2419999996853335e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
215,7.29700000068334e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
216,7.266000000782924e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
217,6.346000000156948e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
218,6.356000000096174e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
219,4.8469999995859325e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
220,7.539000000278406e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
221,7.08199999976955e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
222,7.111999999587226e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
223,7.164999999531574e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
224,7.357999999513254e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
225,6.897999999644355e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
226,7.540999999555709e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
227,7.63899999967066e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
228,1.2068000000198253e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
229,1.6429000000428573e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
230,1.011099999992382e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
231,7.571000000261563e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
232,6.5549999996861175e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
233,7.706999999967934e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
234,7.405999999932078e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
235,7.021000000051458e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
236,7.021000000051458e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
237,7.360000000566913e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
238,7.393999999827372e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
239,7.137999999962119e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
240,7.602999999356541e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
241,7.5469999991639725e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
242,7.338999999717544e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
243,7.23600000007707e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
244,1.7088999999970156e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
245,1.842999999990269e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
246,1.3832999999685569e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
247,8.97399999999493e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
248,9.293999999826497e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
249,1.3015999999588246e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
250,1.0548999999748787e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
251,7.646999999444404e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
252,6.347000000239689e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
253,6.224999999915326e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
254,6.0069999996414936e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
255,4.9450000005890615e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
256,4.9210000003796495e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
257,5.240999999323037e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
258,6.943999999897699e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
259,6.722999999375645e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
260,6.9700000002725915e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
261,8.814000000079147e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
262,8.532999999921742e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
263,1.1635000000786988e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
264,1.2525999999901671e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
265,8.404999999989116e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
266,7.548000000134891e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
267,7.994999999816343e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
268,8.131000000410893e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
269,1.1015000000114128e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
270,7.379000000362623e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
271,7.3239999993646165e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
272,7.711999999493457e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
273,7.5129999999035135e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
274,7.150000000066825e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
275,7.35199999990499e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
276,7.532999999781964e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
277,7.227000000220585e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
278,6.7719999998772096e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
279,7.540000000361147e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
280,6.495000000050766e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
281,6.843999999617267e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
282,6.52099999953748e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
283,6.555999999768858e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
284,6.3730000006145815e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
285,6.5429999995814114e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
286,1.0893000000677944e-05,7742,100,tensorflow-eager,2.2.0,1.19.0
287,8.224000000112142e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
288,6.540000000221369e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
289,6.353999999930693e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
290,7.026999999659722e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
291,7.166999999697055e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
292,7.452000000185421e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
293,7.767999999686026e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
294,7.522999999842739e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
295,6.181999999910204e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
296,7.250999999541818e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
297,7.69900000019419e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
298,7.301000000126123e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
299,7.645000000167101e-06,7742,100,tensorflow-eager,2.2.0,1.19.0
300,0.00014892500000041053,21544,100,tensorflow-eager,2.2.0,1.19.0
301,1.5091999999938821e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
302,1.2624000000016622e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
303,1.1931999999603704e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
304,1.3414999999739052e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
305,1.630600000002147e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
306,1.3165000000370242e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
307,1.2607000000386392e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
308,1.2451999999996133e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
309,1.2612000000800094e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
310,1.3092999999742005e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
311,1.3813999999889859e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
312,1.2492999999835774e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
313,1.2549000000028343e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
314,1.4042999999297479e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
315,1.2646000000060553e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
316,1.2525999999901671e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
317,1.3685999999957232e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
318,1.292900000038344e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
319,1.2437999999725946e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
320,1.2436999999643206e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
321,1.4348000000552474e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
322,1.5502999999306155e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
323,1.2701999999364944e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
324,1.0134000000050492e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
325,1.1354999999824145e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
326,9.945999999594335e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
327,9.702999999916528e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
328,9.641000000115696e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
329,9.62900000001099e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
330,9.656000000468623e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
331,1.1748000000366687e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
332,1.200200000006646e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
333,9.987000000322155e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
334,1.0982000000048231e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
335,9.837999999540159e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
336,9.684000000120818e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
337,9.540999999835265e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
338,9.487999999890917e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
339,9.499999999995623e-06,21544,100,tensorflow-eager,2.2.0,1.19.0
340,1.1652000000417218e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
341,1.1706999999638867e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
342,1.0869999999663094e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
343,1.206100000050725e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
344,1.3280999999309984e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
345,1.5367000000487963e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
346,1.2850999999258761e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
347,1.15379999998666e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
348,1.350499999919208e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
349,1.3597999999781507e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
350,1.4226000000228112e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
351,1.4061000000786805e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
352,1.45109999998283e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
353,1.4005999999788799e-05,21544,100,tensorflow-eager,2.2.0,1.19.0
