,library,max_iter,n,time
508,tensorflow-eager,100,166810,0.0003571510314941406
509,tensorflow-eager,100,166810,0.0002999305725097656
510,tensorflow-eager,100,166810,0.0002779960632324219
511,tensorflow-eager,100,166810,0.0003380775451660156
512,tensorflow-eager,100,166810,0.0004699230194091797
513,tensorflow-eager,100,166810,0.0003762245178222656
514,tensorflow-eager,100,166810,0.0003719329833984375
515,tensorflow-eager,100,166810,0.0009560585021972656
516,tensorflow-eager,100,166810,0.0004229545593261719
517,tensorflow-eager,100,166810,0.0004749298095703125
518,tensorflow-eager,100,166810,0.0006761550903320312
519,tensorflow-eager,100,166810,0.0004019737243652344
520,tensorflow-eager,100,166810,0.0004260540008544922
521,tensorflow-eager,100,166810,0.00061798095703125
522,tensorflow-eager,100,166810,0.00042700767517089844
523,tensorflow-eager,100,166810,0.0004019737243652344
524,tensorflow-eager,100,166810,0.00048089027404785156
525,tensorflow-eager,100,166810,0.0003921985626220703
526,tensorflow-eager,100,166810,0.0004589557647705078
527,tensorflow-eager,100,166810,0.0005650520324707031
528,tensorflow-eager,100,166810,0.0006129741668701172
529,tensorflow-eager,100,166810,0.0010712146759033203
530,tensorflow-eager,100,166810,0.00067901611328125
531,tensorflow-eager,100,166810,0.0005218982696533203
532,tensorflow-eager,100,166810,0.0006914138793945312
533,tensorflow-eager,100,166810,0.0005638599395751953
534,tensorflow-eager,100,166810,0.0018150806427001953
535,tensorflow-eager,100,166810,0.0008091926574707031
536,tensorflow-eager,100,166810,0.000370025634765625
537,tensorflow-eager,100,166810,0.00035190582275390625
538,tensorflow-eager,100,166810,0.000354766845703125
539,tensorflow-eager,100,166810,0.0003399848937988281
540,tensorflow-eager,100,166810,0.00033783912658691406
541,tensorflow-eager,100,166810,0.00030612945556640625
542,tensorflow-eager,100,166810,0.00031876564025878906
543,tensorflow-eager,100,166810,0.0006129741668701172
544,tensorflow-eager,100,166810,0.0006129741668701172
545,tensorflow-eager,100,166810,0.00040912628173828125
546,tensorflow-eager,100,166810,0.0003867149353027344
547,tensorflow-eager,100,166810,0.0003800392150878906
548,tensorflow-eager,100,166810,0.0003859996795654297
549,tensorflow-eager,100,166810,0.00041604042053222656
550,tensorflow-eager,100,166810,0.0003809928894042969
551,tensorflow-eager,100,166810,0.00036597251892089844
552,tensorflow-eager,100,166810,0.00034999847412109375
553,tensorflow-eager,100,166810,0.000347137451171875
554,tensorflow-eager,100,166810,0.0005428791046142578
555,tensorflow-eager,100,166810,0.0004363059997558594
556,tensorflow-eager,100,166810,0.0007491111755371094
557,tensorflow-eager,100,166810,0.001519918441772461
558,tensorflow-eager,100,166810,0.0008802413940429688
559,tensorflow-eager,100,166810,0.0008387565612792969
560,tensorflow-eager,100,166810,0.0006868839263916016
561,tensorflow-eager,100,166810,0.0007109642028808594
562,tensorflow-eager,100,166810,0.0006892681121826172
563,tensorflow-eager,100,166810,0.0009088516235351562
564,tensorflow-eager,100,166810,0.0009119510650634766
565,tensorflow-eager,100,166810,0.0007622241973876953
566,tensorflow-eager,100,166810,0.0008449554443359375
567,tensorflow-eager,100,166810,0.0010199546813964844
568,tensorflow-eager,100,166810,0.0008852481842041016
569,tensorflow-eager,100,166810,0.0010209083557128906
570,tensorflow-eager,100,166810,0.0008268356323242188
571,tensorflow-eager,100,166810,0.00039887428283691406
572,tensorflow-eager,100,166810,0.0004138946533203125
573,tensorflow-eager,100,166810,0.0003669261932373047
574,tensorflow-eager,100,166810,0.0004317760467529297
575,tensorflow-eager,100,166810,0.0003650188446044922
576,tensorflow-eager,100,166810,0.00036406517028808594
577,tensorflow-eager,100,166810,0.0003650188446044922
578,tensorflow-eager,100,166810,0.0003383159637451172
579,tensorflow-eager,100,166810,0.00035691261291503906
580,tensorflow-eager,100,166810,0.0003368854522705078
581,tensorflow-eager,100,166810,0.0003440380096435547
582,tensorflow-eager,100,166810,0.0003409385681152344
583,tensorflow-eager,100,166810,0.00044536590576171875
584,tensorflow-eager,100,166810,0.0004889965057373047
585,tensorflow-eager,100,166810,0.0005707740783691406
586,tensorflow-eager,100,166810,0.00045680999755859375
587,tensorflow-eager,100,166810,0.0004260540008544922
588,tensorflow-eager,100,166810,0.0004038810729980469
589,tensorflow-eager,100,166810,0.0006151199340820312
590,tensorflow-eager,100,166810,0.0009520053863525391
591,tensorflow-eager,100,166810,0.0008251667022705078
592,tensorflow-eager,100,166810,0.0007390975952148438
593,tensorflow-eager,100,166810,0.0007269382476806641
594,tensorflow-eager,100,166810,0.0009069442749023438
595,tensorflow-eager,100,166810,0.0005669593811035156
596,tensorflow-eager,100,166810,0.0006778240203857422
597,tensorflow-eager,100,166810,0.0009331703186035156
598,tensorflow-eager,100,166810,0.0007271766662597656
599,tensorflow-eager,100,166810,0.0007178783416748047
600,tensorflow-eager,100,464158,0.0026879310607910156
601,tensorflow-eager,100,464158,0.0007250308990478516
602,tensorflow-eager,100,464158,0.0007550716400146484
603,tensorflow-eager,100,464158,0.000720977783203125
604,tensorflow-eager,100,464158,0.0007398128509521484
605,tensorflow-eager,100,464158,0.0032320022583007812
606,tensorflow-eager,100,464158,0.0022821426391601562
607,tensorflow-eager,100,464158,0.002936124801635742
608,tensorflow-eager,100,464158,0.0022771358489990234
609,tensorflow-eager,100,464158,0.0018417835235595703
610,tensorflow-eager,100,464158,0.0021848678588867188
611,tensorflow-eager,100,464158,0.0014219284057617188
612,tensorflow-eager,100,464158,0.0010519027709960938
613,tensorflow-eager,100,464158,0.0007290840148925781
614,tensorflow-eager,100,464158,0.0006101131439208984
615,tensorflow-eager,100,464158,0.0005776882171630859
616,tensorflow-eager,100,464158,0.0005750656127929688
617,tensorflow-eager,100,464158,0.0005679130554199219
618,tensorflow-eager,100,464158,0.0007328987121582031
619,tensorflow-eager,100,464158,0.0005829334259033203
620,tensorflow-eager,100,464158,0.000579833984375
621,tensorflow-eager,100,464158,0.0005779266357421875
622,tensorflow-eager,100,464158,0.0006811618804931641
623,tensorflow-eager,100,464158,0.0005350112915039062
624,tensorflow-eager,100,464158,0.0009679794311523438
625,tensorflow-eager,100,464158,0.0007460117340087891
626,tensorflow-eager,100,464158,0.0006458759307861328
627,tensorflow-eager,100,464158,0.0006158351898193359
628,tensorflow-eager,100,464158,0.0006170272827148438
629,tensorflow-eager,100,464158,0.0006129741668701172
630,tensorflow-eager,100,464158,0.0006647109985351562
631,tensorflow-eager,100,464158,0.0006151199340820312
632,tensorflow-eager,100,464158,0.0007009506225585938
633,tensorflow-eager,100,464158,0.0006809234619140625
634,tensorflow-eager,100,464158,0.0006930828094482422
635,tensorflow-eager,100,464158,0.0006577968597412109
636,tensorflow-eager,100,464158,0.0005998611450195312
637,tensorflow-eager,100,464158,0.0006892681121826172
638,tensorflow-eager,100,464158,0.0005769729614257812
639,tensorflow-eager,100,464158,0.000598907470703125
640,tensorflow-eager,100,464158,0.0005390644073486328
641,tensorflow-eager,100,464158,0.0005319118499755859
642,tensorflow-eager,100,464158,0.0005137920379638672
643,tensorflow-eager,100,464158,0.0005159378051757812
644,tensorflow-eager,100,464158,0.0005180835723876953
645,tensorflow-eager,100,464158,0.0005052089691162109
646,tensorflow-eager,100,464158,0.00051116943359375
647,tensorflow-eager,100,464158,0.0005109310150146484
648,tensorflow-eager,100,464158,0.0004851818084716797
649,tensorflow-eager,100,464158,0.0004930496215820312
650,tensorflow-eager,100,464158,0.0006418228149414062
651,tensorflow-eager,100,464158,0.001119852066040039
652,tensorflow-eager,100,464158,0.0011641979217529297
653,tensorflow-eager,100,464158,0.0007908344268798828
654,tensorflow-eager,100,464158,0.0007610321044921875
655,tensorflow-eager,100,464158,0.0006308555603027344
656,tensorflow-eager,100,464158,0.00061798095703125
657,tensorflow-eager,100,464158,0.0006699562072753906
658,tensorflow-eager,100,464158,0.0006511211395263672
659,tensorflow-eager,100,464158,0.0007407665252685547
660,tensorflow-eager,100,464158,0.0007207393646240234
661,tensorflow-eager,100,464158,0.0008351802825927734
662,tensorflow-eager,100,464158,0.0006539821624755859
663,tensorflow-eager,100,464158,0.0006210803985595703
664,tensorflow-eager,100,464158,0.0007078647613525391
665,tensorflow-eager,100,464158,0.0006768703460693359
666,tensorflow-eager,100,464158,0.0006330013275146484
667,tensorflow-eager,100,464158,0.0006573200225830078
668,tensorflow-eager,100,464158,0.0006589889526367188
669,tensorflow-eager,100,464158,0.0006649494171142578
670,tensorflow-eager,100,464158,0.0006499290466308594
671,tensorflow-eager,100,464158,0.0006289482116699219
672,tensorflow-eager,100,464158,0.0006301403045654297
673,tensorflow-eager,100,464158,0.0008070468902587891
674,tensorflow-eager,100,464158,0.000698089599609375
675,tensorflow-eager,100,464158,0.0006897449493408203
676,tensorflow-eager,100,464158,0.0005958080291748047
677,tensorflow-eager,100,464158,0.0006089210510253906
678,tensorflow-eager,100,464158,0.0006210803985595703
679,tensorflow-eager,100,464158,0.0006418228149414062
680,tensorflow-eager,100,464158,0.0006411075592041016
681,tensorflow-eager,100,464158,0.0006558895111083984
682,tensorflow-eager,100,464158,0.0007550716400146484
683,tensorflow-eager,100,464158,0.0006809234619140625
684,tensorflow-eager,100,464158,0.0007419586181640625
685,tensorflow-eager,100,464158,0.0007641315460205078
686,tensorflow-eager,100,464158,0.000659942626953125
687,tensorflow-eager,100,464158,0.0005831718444824219
688,tensorflow-eager,100,464158,0.0006310939788818359
689,tensorflow-eager,100,464158,0.0006389617919921875
690,tensorflow-eager,100,464158,0.0006368160247802734
691,tensorflow-eager,100,464158,0.0005781650543212891
692,tensorflow-eager,100,464158,0.0005831718444824219
693,tensorflow-eager,100,464158,0.0005800724029541016
694,tensorflow-eager,100,464158,0.0006399154663085938
695,tensorflow-eager,100,464158,0.0006690025329589844
696,tensorflow-eager,100,464158,0.0006878376007080078
697,tensorflow-eager,100,464158,0.0008509159088134766
698,tensorflow-eager,100,464158,0.0007441043853759766
699,tensorflow-eager,100,464158,0.0005860328674316406
700,tensorflow-eager,100,1291549,0.014049053192138672
701,tensorflow-eager,100,1291549,0.0046842098236083984
702,tensorflow-eager,100,1291549,0.0028641223907470703
703,tensorflow-eager,100,1291549,0.004608869552612305
704,tensorflow-eager,100,1291549,0.0075070858001708984
705,tensorflow-eager,100,1291549,0.0030379295349121094
706,tensorflow-eager,100,1291549,0.005156040191650391
707,tensorflow-eager,100,1291549,0.007988929748535156
708,tensorflow-eager,100,1291549,0.002874135971069336
709,tensorflow-eager,100,1291549,0.0030438899993896484
710,tensorflow-eager,100,1291549,0.0027618408203125
711,tensorflow-eager,100,1291549,0.0033800601959228516
712,tensorflow-eager,100,1291549,0.0028722286224365234
713,tensorflow-eager,100,1291549,0.0030269622802734375
714,tensorflow-eager,100,1291549,0.00845789909362793
715,tensorflow-eager,100,1291549,0.006877899169921875
716,tensorflow-eager,100,1291549,0.008626937866210938
717,tensorflow-eager,100,1291549,0.004472017288208008
718,tensorflow-eager,100,1291549,0.0028219223022460938
719,tensorflow-eager,100,1291549,0.002878904342651367
720,tensorflow-eager,100,1291549,0.00213623046875
721,tensorflow-eager,100,1291549,0.002507925033569336
722,tensorflow-eager,100,1291549,0.0028200149536132812
723,tensorflow-eager,100,1291549,0.007566213607788086
724,tensorflow-eager,100,1291549,0.004982709884643555
725,tensorflow-eager,100,1291549,0.007764101028442383
726,tensorflow-eager,100,1291549,0.005881071090698242
727,tensorflow-eager,100,1291549,0.008945703506469727
728,tensorflow-eager,100,1291549,0.0024161338806152344
729,tensorflow-eager,100,1291549,0.0024499893188476562
730,tensorflow-eager,100,1291549,0.0024688243865966797
731,tensorflow-eager,100,1291549,0.002531290054321289
732,tensorflow-eager,100,1291549,0.006479024887084961
733,tensorflow-eager,100,1291549,0.005600929260253906
734,tensorflow-eager,100,1291549,0.0033600330352783203
735,tensorflow-eager,100,1291549,0.003061056137084961
736,tensorflow-eager,100,1291549,0.002836942672729492
737,tensorflow-eager,100,1291549,0.0027718544006347656
738,tensorflow-eager,100,1291549,0.0027070045471191406
739,tensorflow-eager,100,1291549,0.0027053356170654297
740,tensorflow-eager,100,1291549,0.002336740493774414
741,tensorflow-eager,100,1291549,0.0022420883178710938
742,tensorflow-eager,100,1291549,0.0025360584259033203
743,tensorflow-eager,100,1291549,0.0075838565826416016
744,tensorflow-eager,100,1291549,0.008193016052246094
745,tensorflow-eager,100,1291549,0.0029959678649902344
746,tensorflow-eager,100,1291549,0.003021240234375
747,tensorflow-eager,100,1291549,0.003155946731567383
748,tensorflow-eager,100,1291549,0.0030601024627685547
749,tensorflow-eager,100,1291549,0.0028870105743408203
750,tensorflow-eager,100,1291549,0.0031948089599609375
751,tensorflow-eager,100,1291549,0.002447843551635742
752,tensorflow-eager,100,1291549,0.0024399757385253906
753,tensorflow-eager,100,1291549,0.0032939910888671875
754,tensorflow-eager,100,1291549,0.003061056137084961
755,tensorflow-eager,100,1291549,0.0024340152740478516
756,tensorflow-eager,100,1291549,0.0029518604278564453
757,tensorflow-eager,100,1291549,0.0031371116638183594
758,tensorflow-eager,100,1291549,0.002719402313232422
759,tensorflow-eager,100,1291549,0.0030410289764404297
760,tensorflow-eager,100,1291549,0.0027437210083007812
761,tensorflow-eager,100,1291549,0.0028328895568847656
762,tensorflow-eager,100,1291549,0.002733945846557617
763,tensorflow-eager,100,1291549,0.003242015838623047
764,tensorflow-eager,100,1291549,0.0029108524322509766
765,tensorflow-eager,100,1291549,0.003092050552368164
766,tensorflow-eager,100,1291549,0.002453327178955078
767,tensorflow-eager,100,1291549,0.002562999725341797
768,tensorflow-eager,100,1291549,0.0026061534881591797
769,tensorflow-eager,100,1291549,0.002566099166870117
770,tensorflow-eager,100,1291549,0.002911090850830078
771,tensorflow-eager,100,1291549,0.00292205810546875
772,tensorflow-eager,100,1291549,0.002763986587524414
773,tensorflow-eager,100,1291549,0.002588987350463867
774,tensorflow-eager,100,1291549,0.0030798912048339844
775,tensorflow-eager,100,1291549,0.002966165542602539
776,tensorflow-eager,100,1291549,0.0026450157165527344
777,tensorflow-eager,100,1291549,0.0021467208862304688
778,tensorflow-eager,100,1291549,0.0023407936096191406
779,tensorflow-eager,100,1291549,0.0030090808868408203
780,tensorflow-eager,100,1291549,0.0026378631591796875
781,tensorflow-eager,100,1291549,0.0026421546936035156
782,tensorflow-eager,100,1291549,0.0022611618041992188
783,tensorflow-eager,100,1291549,0.002660036087036133
784,tensorflow-eager,100,1291549,0.0027620792388916016
785,tensorflow-eager,100,1291549,0.002801179885864258
786,tensorflow-eager,100,1291549,0.002866029739379883
787,tensorflow-eager,100,1291549,0.0028879642486572266
788,tensorflow-eager,100,1291549,0.002827167510986328
789,tensorflow-eager,100,1291549,0.0025670528411865234
790,tensorflow-eager,100,1291549,0.002576112747192383
791,tensorflow-eager,100,1291549,0.0024559497833251953
792,tensorflow-eager,100,1291549,0.002124786376953125
793,tensorflow-eager,100,1291549,0.0024640560150146484
794,tensorflow-eager,100,1291549,0.0023012161254882812
795,tensorflow-eager,100,1291549,0.0021240711212158203
796,tensorflow-eager,100,1291549,0.0021920204162597656
797,tensorflow-eager,100,1291549,0.0024487972259521484
798,tensorflow-eager,100,1291549,0.002507925033569336
799,tensorflow-eager,100,1291549,0.002498149871826172
800,tensorflow-eager,100,3593813,0.01985311508178711
801,tensorflow-eager,100,3593813,0.00746917724609375
802,tensorflow-eager,100,3593813,0.006822109222412109
803,tensorflow-eager,100,3593813,0.006669759750366211
804,tensorflow-eager,100,3593813,0.006705760955810547
805,tensorflow-eager,100,3593813,0.00789189338684082
806,tensorflow-eager,100,3593813,0.007344961166381836
807,tensorflow-eager,100,3593813,0.007587909698486328
808,tensorflow-eager,100,3593813,0.007651090621948242
809,tensorflow-eager,100,3593813,0.007679939270019531
810,tensorflow-eager,100,3593813,0.012858152389526367
811,tensorflow-eager,100,3593813,0.008620738983154297
812,tensorflow-eager,100,3593813,0.007474184036254883
813,tensorflow-eager,100,3593813,0.007400989532470703
814,tensorflow-eager,100,3593813,0.007285594940185547
815,tensorflow-eager,100,3593813,0.0069980621337890625
816,tensorflow-eager,100,3593813,0.007866144180297852
817,tensorflow-eager,100,3593813,0.007659912109375
818,tensorflow-eager,100,3593813,0.007584095001220703
819,tensorflow-eager,100,3593813,0.006899833679199219
820,tensorflow-eager,100,3593813,0.007058858871459961
821,tensorflow-eager,100,3593813,0.006764888763427734
822,tensorflow-eager,100,3593813,0.007070779800415039
823,tensorflow-eager,100,3593813,0.00805807113647461
824,tensorflow-eager,100,3593813,0.009420156478881836
825,tensorflow-eager,100,3593813,0.00898599624633789
826,tensorflow-eager,100,3593813,0.011831045150756836
827,tensorflow-eager,100,3593813,0.008551359176635742
828,tensorflow-eager,100,3593813,0.014841079711914062
829,tensorflow-eager,100,3593813,0.010121345520019531
830,tensorflow-eager,100,3593813,0.017971038818359375
831,tensorflow-eager,100,3593813,0.009640932083129883
832,tensorflow-eager,100,3593813,0.010082006454467773
833,tensorflow-eager,100,3593813,0.01726698875427246
834,tensorflow-eager,100,3593813,0.017323017120361328
835,tensorflow-eager,100,3593813,0.009233236312866211
836,tensorflow-eager,100,3593813,0.015393972396850586
837,tensorflow-eager,100,3593813,0.014957666397094727
838,tensorflow-eager,100,3593813,0.015722990036010742
839,tensorflow-eager,100,3593813,0.007563114166259766
840,tensorflow-eager,100,3593813,0.013422966003417969
841,tensorflow-eager,100,3593813,0.009364128112792969
842,tensorflow-eager,100,3593813,0.007853984832763672
843,tensorflow-eager,100,3593813,0.006901979446411133
844,tensorflow-eager,100,3593813,0.007450103759765625
845,tensorflow-eager,100,3593813,0.007525920867919922
846,tensorflow-eager,100,3593813,0.006940126419067383
847,tensorflow-eager,100,3593813,0.007742166519165039
848,tensorflow-eager,100,3593813,0.007333993911743164
849,tensorflow-eager,100,3593813,0.007055997848510742
850,tensorflow-eager,100,3593813,0.0073719024658203125
851,tensorflow-eager,100,3593813,0.00763702392578125
852,tensorflow-eager,100,3593813,0.007452964782714844
853,tensorflow-eager,100,3593813,0.01975107192993164
854,tensorflow-eager,100,3593813,0.007842779159545898
855,tensorflow-eager,100,3593813,0.007193803787231445
856,tensorflow-eager,100,3593813,0.007920265197753906
857,tensorflow-eager,100,3593813,0.007995128631591797
858,tensorflow-eager,100,3593813,0.00781393051147461
859,tensorflow-eager,100,3593813,0.0075948238372802734
860,tensorflow-eager,100,3593813,0.007972240447998047
861,tensorflow-eager,100,3593813,0.007180213928222656
862,tensorflow-eager,100,3593813,0.006653785705566406
863,tensorflow-eager,100,3593813,0.008804798126220703
864,tensorflow-eager,100,3593813,0.006710052490234375
865,tensorflow-eager,100,3593813,0.007169008255004883
866,tensorflow-eager,100,3593813,0.006759166717529297
867,tensorflow-eager,100,3593813,0.00680088996887207
868,tensorflow-eager,100,3593813,0.006926059722900391
869,tensorflow-eager,100,3593813,0.006611824035644531
870,tensorflow-eager,100,3593813,0.007094860076904297
871,tensorflow-eager,100,3593813,0.0068511962890625
872,tensorflow-eager,100,3593813,0.006866931915283203
873,tensorflow-eager,100,3593813,0.007136106491088867
874,tensorflow-eager,100,3593813,0.007668972015380859
875,tensorflow-eager,100,3593813,0.00923776626586914
876,tensorflow-eager,100,3593813,0.00675201416015625
877,tensorflow-eager,100,3593813,0.01017308235168457
878,tensorflow-eager,100,3593813,0.00810694694519043
879,tensorflow-eager,100,3593813,0.007914066314697266
880,tensorflow-eager,100,3593813,0.007261037826538086
881,tensorflow-eager,100,3593813,0.00913095474243164
882,tensorflow-eager,100,3593813,0.007129669189453125
883,tensorflow-eager,100,3593813,0.00780487060546875
884,tensorflow-eager,100,3593813,0.0073087215423583984
885,tensorflow-eager,100,3593813,0.0068569183349609375
886,tensorflow-eager,100,3593813,0.007750272750854492
887,tensorflow-eager,100,3593813,0.007460117340087891
888,tensorflow-eager,100,3593813,0.007732868194580078
889,tensorflow-eager,100,3593813,0.008597135543823242
890,tensorflow-eager,100,3593813,0.007950782775878906
891,tensorflow-eager,100,3593813,0.007642030715942383
892,tensorflow-eager,100,3593813,0.008093118667602539
893,tensorflow-eager,100,3593813,0.008346080780029297
894,tensorflow-eager,100,3593813,0.0071637630462646484
895,tensorflow-eager,100,3593813,0.008168935775756836
896,tensorflow-eager,100,3593813,0.007678031921386719
897,tensorflow-eager,100,3593813,0.008063793182373047
898,tensorflow-eager,100,3593813,0.007569313049316406
899,tensorflow-eager,100,3593813,0.006688117980957031
900,tensorflow-eager,100,10000000,0.04876589775085449
901,tensorflow-eager,100,10000000,0.01910233497619629
902,tensorflow-eager,100,10000000,0.019418954849243164
903,tensorflow-eager,100,10000000,0.018777847290039062
904,tensorflow-eager,100,10000000,0.01902484893798828
905,tensorflow-eager,100,10000000,0.01854395866394043
906,tensorflow-eager,100,10000000,0.019421100616455078
907,tensorflow-eager,100,10000000,0.03023695945739746
908,tensorflow-eager,100,10000000,0.019964933395385742
909,tensorflow-eager,100,10000000,0.020932674407958984
910,tensorflow-eager,100,10000000,0.01958775520324707
911,tensorflow-eager,100,10000000,0.018997907638549805
912,tensorflow-eager,100,10000000,0.019256114959716797
913,tensorflow-eager,100,10000000,0.020794153213500977
914,tensorflow-eager,100,10000000,0.020363569259643555
915,tensorflow-eager,100,10000000,0.020600080490112305
916,tensorflow-eager,100,10000000,0.0190582275390625
917,tensorflow-eager,100,10000000,0.019133806228637695
918,tensorflow-eager,100,10000000,0.01895880699157715
919,tensorflow-eager,100,10000000,0.018404722213745117
920,tensorflow-eager,100,10000000,0.018806934356689453
921,tensorflow-eager,100,10000000,0.019517898559570312
922,tensorflow-eager,100,10000000,0.01962590217590332
923,tensorflow-eager,100,10000000,0.019125938415527344
924,tensorflow-eager,100,10000000,0.018774032592773438
925,tensorflow-eager,100,10000000,0.02023601531982422
926,tensorflow-eager,100,10000000,0.02151036262512207
927,tensorflow-eager,100,10000000,0.024032115936279297
928,tensorflow-eager,100,10000000,0.019886016845703125
929,tensorflow-eager,100,10000000,0.01872992515563965
930,tensorflow-eager,100,10000000,0.01891303062438965
931,tensorflow-eager,100,10000000,0.020182132720947266
932,tensorflow-eager,100,10000000,0.0186460018157959
933,tensorflow-eager,100,10000000,0.019253015518188477
934,tensorflow-eager,100,10000000,0.0195009708404541
935,tensorflow-eager,100,10000000,0.01924300193786621
936,tensorflow-eager,100,10000000,0.018909931182861328
937,tensorflow-eager,100,10000000,0.018953323364257812
938,tensorflow-eager,100,10000000,0.019064903259277344
939,tensorflow-eager,100,10000000,0.02105426788330078
940,tensorflow-eager,100,10000000,0.01950693130493164
941,tensorflow-eager,100,10000000,0.0184018611907959
942,tensorflow-eager,100,10000000,0.01839423179626465
943,tensorflow-eager,100,10000000,0.018576860427856445
944,tensorflow-eager,100,10000000,0.020884990692138672
945,tensorflow-eager,100,10000000,0.022204875946044922
946,tensorflow-eager,100,10000000,0.020751237869262695
947,tensorflow-eager,100,10000000,0.030066967010498047
948,tensorflow-eager,100,10000000,0.0195310115814209
949,tensorflow-eager,100,10000000,0.020879268646240234
950,tensorflow-eager,100,10000000,0.021069049835205078
951,tensorflow-eager,100,10000000,0.0200502872467041
952,tensorflow-eager,100,10000000,0.02856898307800293
953,tensorflow-eager,100,10000000,0.03690290451049805
954,tensorflow-eager,100,10000000,0.028675079345703125
955,tensorflow-eager,100,10000000,0.03383803367614746
956,tensorflow-eager,100,10000000,0.03642868995666504
957,tensorflow-eager,100,10000000,0.031545162200927734
958,tensorflow-eager,100,10000000,0.03774404525756836
959,tensorflow-eager,100,10000000,0.03725171089172363
960,tensorflow-eager,100,10000000,0.026334762573242188
961,tensorflow-eager,100,10000000,0.033017873764038086
962,tensorflow-eager,100,10000000,0.034793853759765625
963,tensorflow-eager,100,10000000,0.040556907653808594
964,tensorflow-eager,100,10000000,0.039109230041503906
965,tensorflow-eager,100,10000000,0.03786516189575195
966,tensorflow-eager,100,10000000,0.03452110290527344
967,tensorflow-eager,100,10000000,0.019364118576049805
968,tensorflow-eager,100,10000000,0.020476102828979492
969,tensorflow-eager,100,10000000,0.020515918731689453
970,tensorflow-eager,100,10000000,0.02051997184753418
971,tensorflow-eager,100,10000000,0.0213468074798584
972,tensorflow-eager,100,10000000,0.020889759063720703
973,tensorflow-eager,100,10000000,0.01884627342224121
974,tensorflow-eager,100,10000000,0.0186920166015625
975,tensorflow-eager,100,10000000,0.01884007453918457
976,tensorflow-eager,100,10000000,0.018326759338378906
977,tensorflow-eager,100,10000000,0.02459096908569336
978,tensorflow-eager,100,10000000,0.03451204299926758
979,tensorflow-eager,100,10000000,0.019195079803466797
980,tensorflow-eager,100,10000000,0.020722150802612305
981,tensorflow-eager,100,10000000,0.018449783325195312
982,tensorflow-eager,100,10000000,0.026757001876831055
983,tensorflow-eager,100,10000000,0.04754304885864258
984,tensorflow-eager,100,10000000,0.0316309928894043
985,tensorflow-eager,100,10000000,0.05416297912597656
986,tensorflow-eager,100,10000000,0.029192209243774414
987,tensorflow-eager,100,10000000,0.03149008750915527
988,tensorflow-eager,100,10000000,0.02115464210510254
989,tensorflow-eager,100,10000000,0.02090597152709961
990,tensorflow-eager,100,10000000,0.018940210342407227
991,tensorflow-eager,100,10000000,0.01822519302368164
992,tensorflow-eager,100,10000000,0.019001007080078125
993,tensorflow-eager,100,10000000,0.021216154098510742
994,tensorflow-eager,100,10000000,0.02482295036315918
995,tensorflow-eager,100,10000000,0.01912403106689453
996,tensorflow-eager,100,10000000,0.01930713653564453
997,tensorflow-eager,100,10000000,0.018763065338134766
998,tensorflow-eager,100,10000000,0.01860785484313965
999,tensorflow-eager,100,10000000,0.01870107650756836
